"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1806338607173446494",="1806338607169446494","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001178781405156991","0.00","0.00","没有申请退款","无退款申请","2023-01-31 19:04:51","2023-01-31 19:04:56"
="1806338607174446494",="1806338607169446494","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001178781405156991","0.00","0.00","没有申请退款","无退款申请","2023-01-31 19:04:51","2023-01-31 19:04:56"
="1806338607175446494",="1806338607169446494","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2023013122001178781405156991","0.00","0.00","没有申请退款","无退款申请","2023-01-31 19:04:51","2023-01-31 19:04:56"
="1806338607176446494",="1806338607169446494","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001178781405156991","0.00","0.00","没有申请退款","无退款申请","2023-01-31 19:04:51","2023-01-31 19:04:56"
="1806276973246305677",="1806276973245305677","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2023013122001131811405170626","92.55","92.55","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="1806276973247305677",="1806276973245305677","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023013122001131811405170626","193.65","193.65","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="1806276973248305677",="1806276973245305677","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","交易成功","null",="2023013122001131811405170626","0.00","0.00","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="1806276973249305677",="1806276973245305677","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001131811405170626","0.00","0.00","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="1806276973250305677",="1806276973245305677","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001131811405170626","0.00","0.00","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="1806276973251305677",="1806276973245305677","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2023013122001131811405170626","0.00","0.00","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="1806276973252305677",="1806276973245305677","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001131811405170626","0.00","0.00","没有申请退款","无退款申请","2023-01-31 17:45:41","2023-01-31 17:45:49"
="3174457572134872832",="3174457572133872832","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","2","8809754820689","null","null","null","交易成功","8809754820689",="2023013122001188471436987011","403.20","403.20","没有申请退款","无退款申请","2023-01-31 16:42:37","2023-01-31 16:42:59"
="3174457572135872832",="3174457572133872832","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","交易成功","null",="2023013122001188471436987011","0.00","0.00","没有申请退款","无退款申请","2023-01-31 16:42:37","2023-01-31 16:42:59"
="3174457572136872832",="3174457572133872832","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001188471436987011","0.00","0.00","没有申请退款","无退款申请","2023-01-31 16:42:37","2023-01-31 16:42:59"
="3174457572137872832",="3174457572133872832","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001188471436987011","0.00","0.00","没有申请退款","无退款申请","2023-01-31 16:42:37","2023-01-31 16:42:59"
="3174457572138872832",="3174457572133872832","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2023013122001188471436987011","0.00","0.00","没有申请退款","无退款申请","2023-01-31 16:42:37","2023-01-31 16:42:59"
="3174457572139872832",="3174457572133872832","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001188471436987011","0.00","0.00","没有申请退款","无退款申请","2023-01-31 16:42:37","2023-01-31 16:42:59"
="3174361524242448056",="3174361524241448056","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2023013122001145561457636430","109.00","109.00","没有申请退款","无退款申请","2023-01-31 15:49:17","2023-01-31 15:49:35"
="3174361524243448056",="3174361524241448056","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023013122001145561457636430","0.00","0.00","没有申请退款","无退款申请","2023-01-31 15:49:17","2023-01-31 15:49:35"
="1806162855217397371",="1806162855216397371","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含有2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2023013122001195581456101496","205.10","205.10","没有申请退款","无退款申请","2023-01-31 15:28:57","2023-01-31 15:29:04"
="1806162855218397371",="1806162855216397371","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023013122001195581456101496","0.00","0.00","没有申请退款","无退款申请","2023-01-31 15:28:57","2023-01-31 15:29:04"
="1806162855219397371",="1806162855216397371","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001195581456101496","0.00","0.00","没有申请退款","无退款申请","2023-01-31 15:28:57","2023-01-31 15:29:04"
="1806162855220397371",="1806162855216397371","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001195581456101496","0.00","0.00","没有申请退款","无退款申请","2023-01-31 15:28:57","2023-01-31 15:29:04"
="1806162855221397371",="1806162855216397371","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001195581456101496","0.00","0.00","没有申请退款","无退款申请","2023-01-31 15:28:57","2023-01-31 15:29:04"
="1806080234693063988",="1806080234692063988","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含有2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2023013122001121231407530305","205.10","205.10","没有申请退款","无退款申请","2023-01-31 13:17:29","2023-01-31 13:54:59"
="1806080234694063988",="1806080234692063988","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023013122001121231407530305","0.00","0.00","没有申请退款","无退款申请","2023-01-31 13:17:29","2023-01-31 13:54:59"
="1806080234695063988",="1806080234692063988","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001121231407530305","0.00","0.00","没有申请退款","无退款申请","2023-01-31 13:17:29","2023-01-31 13:54:59"
="1806080234696063988",="1806080234692063988","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001121231407530305","0.00","0.00","没有申请退款","无退款申请","2023-01-31 13:17:29","2023-01-31 13:54:59"
="1806080234697063988",="1806080234692063988","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001121231407530305","0.00","0.00","没有申请退款","无退款申请","2023-01-31 13:17:29","2023-01-31 13:54:59"
="1806013815365048576",="1806013815364048576","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023013122001141801450721869","239.00","239.00","没有申请退款","无退款申请","2023-01-31 12:23:36","2023-01-31 12:23:40"
="1806013815366048576",="1806013815364048576","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023013122001141801450721869","0.00","0.00","没有申请退款","无退款申请","2023-01-31 12:23:36","2023-01-31 12:23:40"
="1806013815367048576",="1806013815364048576","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001141801450721869","0.00","0.00","没有申请退款","无退款申请","2023-01-31 12:23:36","2023-01-31 12:23:40"
="1806013815368048576",="1806013815364048576","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001141801450721869","0.00","0.00","没有申请退款","无退款申请","2023-01-31 12:23:36","2023-01-31 12:23:40"
="1806013815369048576",="1806013815364048576","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001141801450721869","0.00","0.00","没有申请退款","无退款申请","2023-01-31 12:23:36","2023-01-31 12:23:40"
="1805926838045359780",="1805926838044359780","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含有2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2023013122001138301440527673","162.73","162.73","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805926838046359780",="1805926838044359780","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023013122001138301440527673","199.96","199.96","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805926838047359780",="1805926838044359780","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","交易成功","null",="2023013122001138301440527673","0.00","0.00","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805926838048359780",="1805926838044359780","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2023013122001138301440527673","0.00","0.00","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805926838049359780",="1805926838044359780","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2023013122001138301440527673","0.00","0.00","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805926838050359780",="1805926838044359780","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2023013122001138301440527673","0.00","0.00","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805926838051359780",="1805926838044359780","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2023013122001138301440527673","0.00","0.00","没有申请退款","无退款申请","2023-01-31 10:50:37","2023-01-31 10:50:47"
="1805840401766822979",="1805840401765822979","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2023013122001123841452544107","203.40","203.40","没有申请退款","无退款申请","2023-01-31 09:26:01","2023-01-31 09:26:07"
